"","baseMean","log2FoldChange","lfcSE","pvalue","padj","baseMeanCtrl","baseMeansiRNA","symbol","entrez","log10.pvalue","Significant.Gene","Differential_Gene"
"ENSG00000006837",46.3872928451872,-0.190432889416392,0.335891238455596,0.115936771033097,0.393521979214623,46.3352185660761,46.4393671242984,"CDKL3","51265",0.405031006163739,"No","No"
"ENSG00000007038",1.47043501261644,-0.0116026627021576,0.279378761241419,0.615045506705081,NA,1.87589350017686,1.06497652505601,"PRSS21","10942",NA,"No","No"
"ENSG00000007047",1336.8274423257,0.291688836239468,0.183290062709788,0.0467716688682944,0.241285521178059,1352.73688994443,1320.91799470696,"MARK4","57787",0.617468738021318,"No","No"
"ENSG00000007062",2.56345136897541,0.000185625555223233,0.278561537263167,0.995032197539596,NA,0.670332095927828,4.45657064202298,"PROM1","8842",NA,"No","No"
"ENSG00000007080",794.557153970213,0.348281219851013,0.237905869780455,0.0405420976617527,0.220905019629904,686.718613607618,902.395694332807,"CCDC124","115098",0.655794415532819,"No","No"
"ENSG00000007129",0.179548870749277,-0.00514433776385462,0.279922534971956,0.704994867626188,NA,0.359097741498554,0,"CEACAM21","90273",NA,"No","No"
"ENSG00000007168",1465.72800624681,0.146380075152292,0.15585199504363,0.26184511225959,0.581209683481477,1323.53723252085,1607.91877997278,"PAFAH1B1","5048",0.235667158573023,"No","No"
"ENSG00000007171",2.67601181161132,0.00863775665305459,0.278566663076321,0.747212681212861,NA,1.73654702576963,3.61547659745302,"NOS2","4843",NA,"No","No"
"ENSG00000007174",1.58042552923302,0.0185298460434026,0.280377942058743,0.415176486283406,NA,2.0477813801989,1.11306967826715,"DNAH9","1770",NA,"No","No"
"ENSG00000007202",3770.45907098275,-0.00653769311659907,0.136163582401922,0.968413266209624,0.988207854597321,4291.47642793231,3249.44171403319,"KIAA0100","9703",0.00515169851914064,"No","No"
"ENSG00000007216",0.155617177214637,-0.00103686834843361,0.279894527200542,0.906247993035953,NA,0.311234354429274,0,"SLC13A2","9058",NA,"No","No"
"ENSG00000007237",555.099184837573,-0.117341870267775,0.183725338779634,0.40380790785144,0.706291955571837,736.896774767708,373.301594907438,"GAS7","8522",0.151015740188953,"No","No"
"ENSG00000007255",84.9076106624437,-0.0307521696727061,0.246080885024106,0.791928185240867,0.924338022352951,100.824307627047,68.9909136978403,"TRAPPC6A","79090",0.0341691820294527,"No","No"
"ENSG00000007264",29.1697896709154,0.0481283880730788,0.266923359005531,0.610891749993648,0.839917755258646,24.9475516083819,33.3920277334489,"MATK","4145",0.0757632379691341,"No","No"
"ENSG00000007312",7.45182727777994,0.091277298056994,0.299829291888708,0.0324972195226452,NA,9.39668692504463,5.50696763051524,"CD79B","974",NA,"No","No"
"ENSG00000007314",6.27877131213829,-0.0165677752132669,0.277949437282189,0.645188164683588,NA,10.8620690881998,1.69547353607675,"SCN4A","6329",NA,"No","No"
"ENSG00000007341",193.821322262021,-0.0688419198667339,0.227692688215389,0.610058708569237,0.839587122229723,171.384702027997,216.257942496045,"ST7L","54879",0.0759342313419737,"No","No"
"ENSG00000007372",18.367811585611,-0.0856844455771387,0.286701686255635,0.273483381024551,NA,15.7956081377469,20.9400150334751,"PAX6","5080",NA,"No","No"
"ENSG00000007376",694.677178906475,0.565715438689499,0.238650049164738,0.0025319581055365,0.0353186698450262,574.059891846489,815.294465966462,"RPUSD1","113000",1.45199566097904,"No","No"
"ENSG00000007384",607.898182850977,0.0453369692291659,0.177184925096721,0.737561927636758,0.902786041764761,703.85745401451,511.938911687443,"RHBDF1","64285",0.0444151642945463,"No","No"
"ENSG00000007392",209.71816921886,0.235252819462618,0.261564302503205,0.147941417452424,0.443182356637161,170.260972925652,249.175365512068,"LUC7L","55692",0.353417537466549,"No","No"
"ENSG00000007402",30.8645713694033,-0.0948257911681501,0.284357599720972,0.30806458894585,0.624671242415103,18.9994347693776,42.729707969429,"CACNA2D2","9254",0.204348486927212,"No","No"
"ENSG00000007516",80.0800627098675,0.0134971740741851,0.242922407377799,0.913136027344942,0.967278553078197,82.1816437755038,77.9784816442313,"BAIAP3","8938",0.0144484414865043,"No","No"
"ENSG00000007520",660.45001945737,0.330784045931863,0.234315997640721,0.0483745568844159,0.246668279528341,624.440401857175,696.459637057565,"TSR3","115939",0.607886695307732,"No","No"
"ENSG00000007541",156.746093653661,0.161295631687204,0.258622684974908,0.272544032548367,0.59186885916632,168.716837023895,144.775350283427,"PIGQ","9091",0.227774509577072,"No","No"
"ENSG00000007545",836.711889920775,0.112148635924888,0.167048750242643,0.406776706251191,0.708430846055883,775.922404179319,897.501375662231,"CRAMP1","57585",0.149702537289687,"No","No"
"ENSG00000007908",2.88068576322042,0.0385802456604751,0.283244014036062,0.100248102899315,NA,3.69708900543118,2.06428252100966,"SELE","6401",NA,"No","No"
"ENSG00000007923",1404.5013046418,0.117920585619796,0.156163153951772,0.364694988121827,0.674379812517069,1280.245455247,1528.75715403661,"DNAJC11","55735",0.171095438744618,"No","No"
"ENSG00000007933",0.846303762218948,0.00279308314932337,0.279518363962722,0.921801040374453,NA,1.16194170398036,0.530665820457538,"FMO3","2328",NA,"No","No"
"ENSG00000007944",312.618645693185,0.234093322240054,0.232452364180056,0.143266459025698,0.437496164860272,382.699130898903,242.538160487468,"MYLIP","29116",0.359025749698403,"No","No"
"ENSG00000007968",144.91518259342,0.368464832332158,0.349950186821076,0.0542174147291381,0.263477803472017,119.868363648287,169.962001538552,"E2F2","1870",0.579255965786007,"No","No"
"ENSG00000008018",1148.84722719984,0.127962251926705,0.161007325162403,0.340376075961699,0.653868554142154,1194.66641201568,1103.02804238399,"PSMB1","5689",0.18450954823278,"No","No"
"ENSG00000008056",105.054861547177,-0.0693520261584248,0.244993098198246,0.575903189887767,0.820675665412581,130.518431388791,79.5912917055624,"SYN1","6853",0.085828444039554,"No","No"
"ENSG00000008083",536.425648127547,-0.110568549728863,0.182649837244155,0.428269271510549,0.723141292895501,638.492566676676,434.358729578418,"JARID2","3720",0.140776838625666,"No","No"
"ENSG00000008086",228.446796894618,-0.194691083180463,0.259933261283217,0.206558717040004,0.520881258453764,225.085779754025,231.807814035211,"CDKL5","6792",0.283261268400552,"No","No"
"ENSG00000008118",0.714778179070479,0.00360088451034971,0.279693730911376,0.898362070559132,NA,1.42955635814096,0,"CAMK1G","57172",NA,"No","No"
"ENSG00000008128",611.214857471128,0.238768868079886,0.206855765148153,0.119880096135391,0.399546378723382,530.993256941261,691.436458000995,"CDK11A","728642",0.398432801194621,"No","No"
"ENSG00000008130",1059.18116013646,0.329331736494494,0.181800082456007,0.0257447688212269,0.165703426015665,1008.01245837956,1110.34986189336,"NADK","65220",0.780668512194322,"No","No"
"ENSG00000008196",0.15853547379042,0.00450212647401213,0.279842260088811,0.881058841079434,NA,0,0.317070947580839,"TFAP2B","7021",NA,"No","No"
"ENSG00000008226",2.97055132648004,0.0309380001120209,0.281602246375272,0.228035964284517,NA,4.98988981021756,0.951212842742518,"DLEC1","9940",NA,"No","No"
"ENSG00000008256",587.424308931201,0.0146079925349418,0.172008000230788,0.913080143779895,0.967278553078197,644.635974213562,530.212643648839,"CYTH3","9265",0.0144484414865043,"No","No"
"ENSG00000008277",21.795286495801,-0.0278962091334749,0.267766482563756,0.733825799542653,0.901314767126624,18.3930026524168,25.1975703391851,"ADAM22","53616",0.0451235134014364,"No","No"
"ENSG00000008282",85.2922650040428,0.0179515295932907,0.278842178050878,0.520744706857589,0.788107564810216,129.92497500919,40.6595549988953,"SYPL1","6856",0.103414503810641,"No","No"
"ENSG00000008283",853.950450790428,-0.166717347235443,0.173108895675679,0.230246785087589,0.547140820386196,793.019648771357,914.881252809499,"CYB561","1534",0.261900882723644,"No","No"
"ENSG00000008294",1090.02663440705,0.0464212184530959,0.155199211758957,0.719120103946797,0.894290566540361,1148.49098206295,1031.56228675116,"SPAG9","9043",0.0485213503961742,"No","No"
"ENSG00000008300",177.223676443305,0.292145462796701,0.298798788386981,0.0929064265215555,0.350732909025983,198.055372700068,156.391980186543,"CELSR3","1951",0.455023482656124,"No","No"
"ENSG00000008311",73.3343291938349,-0.130231686738071,0.278525002373391,0.292114510831175,0.609250487617986,87.5145964469881,59.1540619406817,"AASS","10157",0.215204114552404,"No","No"
"ENSG00000008323",182.006588191498,-0.0631009719298918,0.226967396236548,0.641709196665045,0.854399361771403,148.055280752163,215.957895630832,"PLEKHG6","55200",0.0683390847294484,"No","No"
"ENSG00000008324",13.1492499964293,-0.033496008152379,0.273964037503372,0.614694468112699,NA,11.529810263075,14.7686897297836,"SS18L2","51188",NA,"No","No"
"ENSG00000008382",77.2813824502744,0.127796923498351,0.280893323757244,0.28568329711617,0.604518392680684,109.445754830077,45.1170100704716,"MPND","84954",0.218590481042728,"No","No"
"ENSG00000008394",373.110419451059,0.316564373813925,0.259359981073154,0.066209108767728,0.292354762718529,340.753984512407,405.466854389712,"MGST1","4257",0.534089826726551,"No","No"
"ENSG00000008405",703.389668573726,-0.47343433361299,0.210053807339078,0.00491494239814125,0.0561285512535187,630.767995180325,776.011341967127,"CRY1","1407",1.25081616730683,"No","No"
"ENSG00000008441",2285.04793872694,0.101429883807633,0.154681871700712,0.410815056174131,0.710388145962701,2104.64120496532,2465.45467248855,"NFIX","4784",0.148504294112817,"No","No"
"ENSG00000008513",1485.17912270723,0.154532471255369,0.17587429244882,0.273867943881375,0.593122603923954,1829.34916018683,1141.00908522764,"ST3GAL1","6482",0.226855524672816,"No","No"
"ENSG00000008516",46.817318600772,0.0879582886008357,0.269285044689206,0.431717040036367,0.725808012734713,28.6488843006137,64.9857529009304,"MMP25","64386",0.139178241609061,"No","No"
"ENSG00000008517",83.1705858507018,0.203200161376187,0.308403364754121,0.177082859295674,0.483540786995155,97.1197327996088,69.2214389017948,"IL32","9235",0.315566887000147,"No","No"
"ENSG00000008710",4290.11113055599,-0.156825197722643,0.168482983640092,0.25109224671825,0.570736061830317,5591.36477885006,2988.85748226193,"PKD1","5310",0.243564685784455,"No","No"
"ENSG00000008735",1602.07641608598,0.0449087458015286,0.157103199123426,0.732948601117661,0.901314767126624,1537.55063917269,1666.60219299928,"MAPK8IP2","23542",0.0451235134014364,"No","No"
"ENSG00000008838",1199.11950720104,0.208812553042299,0.169465103501502,0.130482389378278,0.417494630369564,1188.87793963855,1209.36107476352,"MED24","9862",0.379349105847121,"No","No"
"ENSG00000008853",353.470242068811,0.304756324135713,0.252660584894284,0.0734228784687706,0.308406068287504,432.08254664168,274.857937495942,"RHOBTB2","23221",0.510877085232463,"No","No"
"ENSG00000008869",381.020357315353,-0.210203984285248,0.238822874590966,0.176941501570258,0.483433206553043,360.652614965464,401.388099665242,"HEATR5B","54497",0.315663521641563,"No","No"
"ENSG00000008952",1006.14639816861,-0.108401950303858,0.178071357692783,0.432677234327741,0.726035933572149,799.218490045706,1213.07430629152,"SEC62","7095",0.139041884305544,"No","No"
"ENSG00000008988",92.5314342482039,-0.365719987090633,0.420714212503327,0.0504923752785783,0.253069761557368,81.3181859451204,103.744682551287,"RPS20","6224",0.596759744108112,"No","No"
"ENSG00000009307",3798.31242132393,-0.244944324183527,0.153706934314402,0.05856985951013,0.27346630697903,3925.53457409427,3671.09026855359,"CSDE1","7812",0.563096174246366,"No","No"
"ENSG00000009335",1988.32100992141,-0.297650152095636,0.163932995738267,0.02983565969877,0.182491892145205,2322.41679164228,1654.22522820053,"UBE3C","9690",0.738756425864039,"No","No"
"ENSG00000009413",667.293973182585,-0.267059629660088,0.228146627229993,0.0922999249388742,0.349374547038767,623.361888671222,711.226057693949,"REV3L","5980",0.456708737828368,"No","No"
"ENSG00000009709",0.717352056855825,0.00964687923497727,0.280039207285497,0.548372054759389,NA,0.535229308321202,0.899474805390448,"PAX7","5081",NA,"No","No"
"ENSG00000009724",2.75446229378071,-0.0112051711610277,0.278580197859164,0.70248605989099,NA,2.63770868344264,2.87121590411879,"MASP2","10747",NA,"No","No"
"ENSG00000009765",1.65226562729755,-0.01225033640659,0.279534740849044,0.608842087227689,NA,2.77022054999661,0.534310704598476,"IYD","389434",NA,"No","No"
"ENSG00000009780",85.9590953165199,0.138270908139361,0.268186967601096,0.312284333984259,0.628082962027397,71.8788597393047,100.039330893735,"FAM76A","199870",0.201982987519102,"No","No"
"ENSG00000009830",105.096806892314,-0.0259491600761821,0.233923289599197,0.838728488646819,0.941339839618766,100.493773413417,109.699840371211,"POMT2","29954",0.0262535606039587,"No","No"
"ENSG00000009844",535.527666616558,-0.102107594611971,0.194250037355405,0.470271272093563,0.753960890129225,509.040637158877,562.01469607424,"VTA1","51534",0.122651181506341,"No","No"
"ENSG00000009950",25.9938813897166,0.0249928298518487,0.264869943720473,0.782042874581474,0.920335489676673,26.2429433342209,25.7448194452123,"MLXIPL","51085",0.0360538305285164,"No","No"
"ENSG00000009954",2269.19477604889,0.0790064180710925,0.155677984840984,0.561413235200152,0.813837567215088,1922.00994457964,2616.37960751814,"BAZ1B","9031",0.0894622667343346,"No","No"
"ENSG00000010017",813.368880707897,-0.0920991396628073,0.169488104575216,0.494660968605761,0.772790389450534,755.717573289262,871.020188126533,"RANBP9","10048",0.111938287517193,"No","No"
"ENSG00000010030",56.1425181125609,2.4017124352373,0.643672425432518,7.95993735864679e-06,0.000325382207591042,73.9094639595362,38.3755722655856,"ETV7","51513",3.48760619865267,"Yes","Up-Regulated"
"ENSG00000010072",272.313512763265,-0.0100974628059231,0.198707143342965,0.942185153573299,0.977857238764632,236.11481897753,308.512206549001,"SPRTN","83932",0.00972454494897587,"No","No"
"ENSG00000010165",818.660762566485,0.185452616340797,0.188011134492894,0.200718426651148,0.514699275962051,781.326272718292,855.995252414678,"EEF1AKNMT","51603",0.288446442680289,"No","No"
"ENSG00000010219",100.618579454152,0.237384369917901,0.314987715399209,0.135056142539557,0.424673479279377,91.0362684960399,110.200890412265,"DYRK4","8798",0.371944859711597,"No","No"
"ENSG00000010244",1181.88400421434,-0.0222291999706161,0.160608274010666,0.867790931504222,0.951848110575608,1343.55193855803,1020.21606987065,"ZNF207","7756",0.0214323478357929,"No","No"
"ENSG00000010256",2288.13816060254,0.0044919035506636,0.155277797547999,0.977375718051025,0.991318192207405,2247.92404378656,2328.35227741852,"UQCRC1","7384",0.00378692377951539,"No","No"
"ENSG00000010270",150.069880132176,-0.0577787517249732,0.224141577374394,0.674340361460564,0.871529331875925,174.611602272143,125.528157992209,"STARD3NL","83930",0.0597179918500391,"No","No"
"ENSG00000010278",593.622870675171,-0.139502890189717,0.186271739753981,0.326166188505704,0.641165859411292,658.608243014725,528.637498335616,"CD9","928",0.193029610871903,"No","No"
"ENSG00000010292",1010.99875588458,-0.152193874572222,0.165686122813674,0.258898908397737,0.578062402635207,1068.36294930057,953.634562468594,"NCAPD2","9918",0.238025276359276,"No","No"
"ENSG00000010295",158.155910373683,0.0866834277444118,0.240444309108833,0.518970604930377,0.787054486250612,165.326677001469,150.985143745896,"IFFO1","25900",0.103995201238284,"No","No"
"ENSG00000010310",69.746154318552,-0.104657622606963,0.26538307538294,0.398471954971523,0.702232160474439,84.0909974161696,55.4013112209344,"GIPR","2696",0.153519284815484,"No","No"
"ENSG00000010318",99.1714557395117,0.0430856870345097,0.237564922908151,0.740770812807883,0.903973070158408,67.8563760981559,130.486535380867,"PHF7","51533",0.04384450719699,"No","No"
"ENSG00000010319",2.79783737056777,0.0128629626181055,0.278326935244474,0.700718959260076,NA,1.83227379990819,3.76340094122736,"SEMA3G","56920",NA,"No","No"
"ENSG00000010322",927.013759209279,-0.0330964170145833,0.168341084797479,0.798191110002218,0.926357925446778,985.984138516578,868.04337990198,"NISCH","11188",0.0332211785316374,"No","No"
"ENSG00000010327",1.1011779450645,0.00047013365234009,0.27935234052748,0.927832064227605,NA,0.985810137157709,1.21654575297129,"STAB1","23166",NA,"No","No"
"ENSG00000010361",314.611436895606,0.0403803131625629,0.20701387287981,0.774742310944928,0.916059364837963,359.513745162334,269.709128628879,"FUZ","80199",0.0380763811507759,"No","No"
"ENSG00000010379",0.918595894668512,-0.00477369710602095,0.27934720634132,0.782933664379287,NA,0.985810137157709,0.851381652179316,"SLC6A13","6540",NA,"No","No"
"ENSG00000010404",1124.76600985085,-0.0175676569855924,0.161930623083053,0.893644345068038,0.960811656494071,1308.57395025846,940.958069443249,"IDS","3423",0.0173617367455071,"No","No"
"ENSG00000010438",0.804139423008129,-0.00279246963191802,0.279701857165267,0.81447104068486,NA,1.60827884601626,0,"PRSS3","5646",NA,"No","No"
"ENSG00000010539",178.88590073883,-0.00614072395321687,0.214558303721056,0.965597070290982,0.987167072917395,172.495943035231,185.275858442429,"ZNF200","7752",0.00560933901663551,"No","No"
