"","SRR7992454Aligned.sortedByCoord.out_sorted.bam","SRR7992461Aligned.sortedByCoord.out_sorted.bam"
"peak_11493",157,42
"peak_11494",883,170
"peak_11495",1091,237
"peak_11496",461,109
"peak_11497",571,133
"peak_11498",286,94
"peak_11499",154,46
"peak_11500",113,32
"peak_11501",179,55
"peak_11502",353,86
"peak_11503",443,114
"peak_11504",239,76
"peak_11505",98,30
"peak_11506",128,32
"peak_11507",209,42
"peak_11508",102,28
"peak_11509",516,81
"peak_11510",470,52
"peak_11511",2336,623
"peak_11512",2030,491
"peak_11513",108,30
"peak_11514",522,71
"peak_11515",64,7
"peak_11516",106,26
"peak_11517",320,52
"peak_11518",89,13
"peak_11519",190,72
"peak_11520",1360,339
"peak_11521",646,235
"peak_11522",7076,1289
"peak_11523",267,101
"peak_11524",123,33
"peak_11525",127,33
"peak_11526",692,240
"peak_11527",582,226
"peak_11528",2598,892
"peak_11529",2639,959
"peak_11530",857,343
"peak_11531",821,306
"peak_11532",166,32
"peak_11533",331,123
"peak_11534",1412,314
"peak_11535",288,61
"peak_11536",312,75
"peak_11537",505,161
"peak_11538",492,184
"peak_11539",6700,1532
"peak_11540",880,269
"peak_11541",205,72
"peak_11542",256,91
"peak_11543",377,142
"peak_11544",335,131
"peak_11545",1953,648
"peak_11546",434,157
"peak_11547",578,216
"peak_11548",163,48
"peak_11549",195,67
"peak_11550",590,181
"peak_11551",224,83
"peak_11552",2969,771
"peak_11553",182,50
"peak_11554",392,103
"peak_11555",483,162
"peak_11556",2068,473
"peak_11557",1265,279
"peak_11558",389,92
"peak_11559",362,76
"peak_11560",105,26
"peak_11561",419,150
"peak_11562",991,285
"peak_11563",993,277
"peak_11564",286,46
"peak_11565",136,30
"peak_11566",429,56
"peak_11567",210,66
"peak_11568",2522,685
"peak_11569",543,200
"peak_11570",469,182
"peak_11571",11842,3208
"peak_11572",6893,2037
"peak_11573",756,296
"peak_11574",942,355
"peak_11575",21196,3769
"peak_11576",245,89
"peak_11577",337,109
"peak_11578",4949,1057
"peak_11579",541,184
"peak_11580",534,182
"peak_11581",1715,298
"peak_11582",284,108
"peak_11583",290,107
"peak_11584",18874,3194
"peak_11585",210,63
"peak_11586",315,115
"peak_11587",15955,2299
"peak_11588",2199,562
"peak_11589",824,260
"peak_11590",443,136
"peak_11591",824,216
"peak_11592",9407,1700
"peak_11593",2196,809
"peak_11594",143,52
"peak_11595",635,184
"peak_11596",199,73
"peak_11597",413,161
"peak_11598",1587,400
"peak_11599",2586,702
"peak_11600",401,145
"peak_11601",7625,1206
"peak_11602",191,28
"peak_11603",226,74
"peak_11604",134,48
"peak_11605",284,101
"peak_11606",2420,663
"peak_11607",504,132
"peak_11608",185,80
"peak_11609",128,29
"peak_11610",206,45
"peak_11611",211,54
"peak_11612",167,62
"peak_11613",150,53
"peak_11614",209,46
"peak_11615",99,33
"peak_11616",538,109
"peak_11617",228,82
"peak_11618",744,149
"peak_11619",322,80
"peak_11620",119,10
"peak_11621",78,11
"peak_11622",278,45
"peak_11623",1704,470
"peak_11624",612,239
"peak_11625",5325,1907
"peak_11626",578,226
"peak_11627",424,143
"peak_11628",158,21
"peak_11629",559,116
"peak_11630",382,102
"peak_11631",131,50
"peak_11632",214,67
"peak_11633",1404,338
"peak_11634",191,70
"peak_11635",873,256
"peak_11636",131,30
"peak_11637",334,112
"peak_11638",1698,412
"peak_11639",4827,659
"peak_11640",167,42
"peak_11641",83,21
"peak_11642",300,47
"peak_11643",79,18
"peak_11644",5368,1272
"peak_11645",2707,483
"peak_11646",1063,151
"peak_11647",362,104
"peak_11648",925,370
"peak_11649",11681,2336
"peak_11650",17476,2613
"peak_11651",130,22
"peak_11652",786,171
"peak_11653",319,98
"peak_11654",195,73
"peak_11655",260,85
"peak_11656",72,13
"peak_11657",207,37
"peak_11658",433,45
"peak_11659",137,14
"peak_11660",284,109
"peak_11661",61,9
"peak_11662",119,30
"peak_11663",824,189
"peak_11664",1618,464
"peak_11665",822,241
"peak_11666",547,211
"peak_11667",962,364
"peak_11668",1652,291
"peak_11669",256,81
"peak_11670",758,120
"peak_11671",235,82
"peak_11672",786,289
"peak_11673",8532,1482
"peak_11674",319,119
"peak_11675",518,167
"peak_11676",370,147
"peak_11677",340,129
"peak_11678",311,117
"peak_11679",3025,596
"peak_11680",243,89
"peak_11681",178,52
"peak_11682",597,125
"peak_11683",163,48
"peak_11684",6446,1537
"peak_11685",4503,806
"peak_11686",109,34
"peak_11687",199,49
"peak_11688",1097,407
"peak_11689",3005,1182
"peak_11690",3224,1259
"peak_11691",4779,1641
"peak_11692",65,8
"peak_11693",126,37
"peak_11694",375,121
"peak_11695",6144,2235
"peak_11696",228,59
"peak_11697",783,259
"peak_11698",127,37
"peak_11699",230,76
"peak_11700",212,63
"peak_11701",171,66
"peak_11702",335,72
"peak_11703",110,17
"peak_11704",92,13
"peak_11705",87,21
"peak_11706",164,51
"peak_11707",91,8
"peak_11708",108,12
"peak_11709",75,18
"peak_11710",475,152
"peak_11711",216,53
"peak_11712",2266,523
"peak_11713",2613,497
"peak_11714",540,196
"peak_11715",2340,452
"peak_11716",116,33
"peak_11717",144,29
"peak_11718",301,113
"peak_11719",206,78
"peak_11720",672,201
"peak_11721",213,83
"peak_11722",282,89
"peak_11723",4879,806
"peak_11724",946,346
"peak_11725",2867,744
"peak_11726",1455,273
"peak_11727",446,129
"peak_11728",14907,3970
"peak_11729",79277,14719
"peak_11730",61135,7322
"peak_11731",91,8
"peak_11732",527,139
"peak_11733",157,54
"peak_11734",331,124
"peak_11735",412,135
"peak_11736",1108,224
"peak_11737",76,16
"peak_11738",463,50
"peak_11739",63,7
"peak_11740",11711,4335
"peak_11741",409,148
"peak_11742",164,43
"peak_11743",286,28
"peak_11744",226,55
"peak_11745",357,124
"peak_11746",287,110
"peak_11747",1880,411
"peak_11748",499,122
"peak_11749",449,105
"peak_11750",1873,582
"peak_11751",3088,514
"peak_11752",131,38
"peak_11753",107,32
"peak_11754",239,76
"peak_11755",1073,154
"peak_11756",196,48
"peak_11757",443,86
"peak_11758",225,80
"peak_11759",191,72
"peak_11760",240,50
"peak_11761",247,38
"peak_11762",102,11
"peak_11763",87,17
"peak_11764",64,7
"peak_11765",89,5
"peak_11766",67,11
"peak_11767",79,16
"peak_11768",83,9
"peak_11769",170,30
"peak_11770",79,12
"peak_11771",161,18
"peak_11772",540,213
"peak_11773",453,181
"peak_11774",4677,830
"peak_11775",1029,351
"peak_11776",3648,747
"peak_11777",644,234
"peak_11778",366,75
"peak_11779",391,118
"peak_11780",228,84
"peak_11781",1967,618
"peak_11782",313,94
"peak_11783",242,84
"peak_11784",370,102
"peak_11785",270,97
"peak_11786",146,48
"peak_11787",360,61
"peak_11788",805,299
"peak_11789",7029,1274
"peak_11790",1039,264
"peak_11791",2035,619
"peak_11792",197,57
"peak_11793",2356,613
"peak_11794",499,179
"peak_11795",394,154
"peak_11796",289,78
"peak_11797",207,67
"peak_11798",435,129
"peak_11799",477,133
"peak_11800",1151,190
"peak_11801",184,19
"peak_11802",124,31
"peak_11803",266,107
"peak_11804",584,140
"peak_11805",222,79
"peak_11806",151,53
"peak_11807",80,20
"peak_11808",264,77
"peak_11809",726,194
"peak_11810",254,54
"peak_11811",89,5
"peak_11812",111,34
"peak_11813",213,54
"peak_11814",203,41
"peak_11815",128,19
"peak_11816",236,27
"peak_11817",1063,393
"peak_11818",3068,1182
"peak_11819",246,78
"peak_11820",470,57
"peak_11821",2522,885
"peak_11822",792,304
"peak_11823",2057,780
"peak_11824",934,362
"peak_11825",1127,412
"peak_11826",1683,379
"peak_11827",2142,800
"peak_11828",232,77
"peak_11829",2398,599
"peak_11830",1295,277
"peak_11831",4922,1646
"peak_11832",6085,2240
"peak_11833",5490,2129
"peak_11834",10653,2311
"peak_11835",582,128
"peak_11836",119,34
"peak_11837",201,74
"peak_11838",214,82
"peak_11839",1354,495
"peak_11840",2273,827
"peak_11841",819,205
"peak_11842",99,19
"peak_11843",135,19
"peak_11844",172,63
"peak_11845",4927,1854
"peak_11846",10369,3687
"peak_11847",19263,3106
"peak_11848",202,57
"peak_11849",743,281
"peak_11850",551,149
"peak_11851",119,34
"peak_11852",279,78
"peak_11853",3435,784
"peak_11854",789,234
"peak_11855",263,87
"peak_11856",148,55
"peak_11857",2120,472
"peak_11858",465,125
"peak_11859",829,293
"peak_11860",417,153
"peak_11861",1044,336
"peak_11862",3432,378
"peak_11863",890,298
"peak_11864",2839,1152
"peak_11865",210,34
"peak_11866",83,21
"peak_11867",70,7
"peak_11868",117,33
"peak_11869",416,131
"peak_11870",2499,632
"peak_11871",281,67
"peak_11872",92,25
"peak_11873",153,29
"peak_11874",78,11
"peak_11875",4052,569
"peak_11876",148,51
"peak_11877",645,161
"peak_11878",167,63
"peak_11879",1109,194
"peak_11880",347,98
"peak_11881",353,107
"peak_11882",239,88
"peak_11883",3200,803
"peak_11884",1853,653
"peak_11885",19341,5547
"peak_11886",19913,4442
"peak_11887",232,29
"peak_11888",4930,1296
"peak_11889",2779,454
"peak_11890",301,106
"peak_11891",4899,1686
"peak_11892",1293,495
"peak_11893",18711,5698
"peak_11894",95,22
"peak_11895",1906,315
"peak_11896",303,122
"peak_11897",162,64
"peak_11898",242,86
"peak_11899",156,60
"peak_11900",176,62
"peak_11901",3282,616
"peak_11902",1733,339
"peak_11903",587,192
"peak_11904",1717,640
"peak_11905",140,43
"peak_11906",522,171
"peak_11907",2835,527
"peak_11908",184,31
"peak_11909",88,16
"peak_11910",278,84
"peak_11911",219,38
"peak_11912",254,22
"peak_11913",146,27
"peak_11914",79,17
"peak_11915",585,79
"peak_11916",83,10
"peak_11917",309,63
"peak_11918",5035,1438
"peak_11919",358,138
"peak_11920",181,29
"peak_11921",113,34
"peak_11922",821,186
"peak_11923",223,83
"peak_11924",77,19
"peak_11925",144,19
"peak_11926",95,14
"peak_11927",151,35
"peak_11928",118,22
"peak_11929",165,51
"peak_11930",378,140
"peak_11931",110,34
"peak_11932",840,311
"peak_11933",494,178
"peak_11934",281,78
"peak_11935",81,14
"peak_11936",81,15
"peak_11937",949,248
"peak_11938",173,39
"peak_11939",738,140
"peak_11940",586,69
"peak_11941",119,20
"peak_11942",143,37
"peak_11943",115,15
"peak_11944",341,115
"peak_11945",316,50
"peak_11946",461,173
"peak_11947",355,101
"peak_11948",142,19
"peak_11949",173,32
"peak_11950",97,20
"peak_11951",70,11
"peak_11952",681,235
"peak_11953",894,227
"peak_11954",104,20
"peak_11955",117,27
"peak_11956",349,126
"peak_11957",356,76
"peak_11958",732,122
"peak_11959",83,14
"peak_11960",424,79
"peak_11961",2654,397
"peak_11962",370,49
"peak_11963",334,94
"peak_11964",233,88
"peak_11965",234,87
"peak_11966",2763,674
"peak_11967",425,152
"peak_11968",359,112
"peak_11969",37303,5860
"peak_11970",212,57
"peak_11971",156,47
"peak_11972",1834,423
"peak_11973",782,279
"peak_11974",325,126
"peak_11975",7210,1762
"peak_11976",17050,2343
"peak_11977",1491,261
"peak_11978",668,133
"peak_11979",201,35
"peak_11980",1128,420
"peak_11981",731,239
"peak_11982",5265,985
"peak_11983",127,35
"peak_11984",496,72
"peak_11985",432,67
"peak_11986",762,192
"peak_11987",584,171
"peak_11988",2106,478
"peak_11989",375,140
"peak_11990",481,174
"peak_11991",53,7
"peak_11992",53,7
"peak_11993",3580,750
"peak_11994",229,75
"peak_11995",299,75
"peak_11996",3964,512
"peak_11997",86,21
"peak_11998",2013,588
"peak_11999",491,184
"peak_12000",112,24
"peak_12001",151,40
"peak_12002",818,161
"peak_12003",2035,364
"peak_12004",55,9
"peak_12005",748,106
"peak_12006",110,26
"peak_12007",274,77
"peak_12008",470,159
"peak_12009",1247,218
"peak_12010",239,67
"peak_12011",86,22
"peak_12012",2074,306
"peak_12013",517,183
"peak_12014",124,36
"peak_12015",2092,522
"peak_12016",1634,254
"peak_12017",375,55
"peak_12018",512,190
"peak_12019",197,72
"peak_12020",1711,384
"peak_12021",376,121
"peak_12022",587,200
"peak_12023",217,65
"peak_12024",3881,996
"peak_12025",1315,489
"peak_12026",223,67
"peak_12027",374,133
"peak_12028",2089,727
"peak_12029",130,22
"peak_12030",58,6
"peak_12031",63,6
"peak_12032",192,45
"peak_12033",231,38
"peak_12034",1639,407
"peak_12035",155,47
"peak_12036",167,59
"peak_12037",110,17
"peak_12038",88,10
"peak_12039",1880,555
"peak_12040",153,56
"peak_12041",348,115
"peak_12042",4279,721
"peak_12043",143,25
"peak_12044",637,91
"peak_12045",4135,825
"peak_12046",1707,280
"peak_12047",472,153
"peak_12048",181,70
"peak_12049",779,229
"peak_12050",326,105
"peak_12051",1430,334
"peak_12052",78,20
"peak_12053",96,22
"peak_12054",419,103
"peak_12055",489,155
"peak_12056",601,198
"peak_12057",518,180
"peak_12058",963,268
"peak_12059",389,146
"peak_12060",1895,571
"peak_12061",757,161
"peak_12062",195,33
"peak_12063",626,172
"peak_12064",513,130
"peak_12065",3387,635
"peak_12066",564,128
"peak_12067",1074,267
"peak_12068",399,70
"peak_12069",480,176
"peak_12070",18039,4348
"peak_12071",356,146
"peak_12072",117,36
"peak_12073",115,15
"peak_12074",2520,538
"peak_12075",136,20
"peak_12076",1099,224
"peak_12077",778,80
"peak_12078",57,7
"peak_12079",1037,177
"peak_12080",131,18
"peak_12081",72,18
"peak_12082",225,86
"peak_12083",245,56
"peak_12084",1077,372
"peak_12085",11848,3700
"peak_12086",40472,15245
"peak_12087",102778,29590
"peak_12088",13133,5058
"peak_12089",1627,190
"peak_12090",1088,292
"peak_12091",6692,1299
"peak_12092",131,41
"peak_12093",190,71
"peak_12094",91,27
"peak_12095",817,164
"peak_12096",359,119
"peak_12097",707,263
"peak_12098",296,109
"peak_12099",325,64
"peak_12100",159,30
"peak_12101",90,26
"peak_12102",139,38
"peak_12103",322,46
"peak_12104",411,151
"peak_12105",10661,3535
"peak_12106",2977,1135
"peak_12107",19492,2797
"peak_12108",3195,567
"peak_12109",206,59
"peak_12110",121,37
"peak_12111",652,185
"peak_12112",4308,566
"peak_12113",138,46
"peak_12114",221,78
"peak_12115",371,126
"peak_12116",363,63
"peak_12117",1200,287
"peak_12118",9898,2972
"peak_12119",422,117
"peak_12120",3755,882
"peak_12121",2397,933
"peak_12122",2805,1060
"peak_12123",368,118
"peak_12124",2151,721
"peak_12125",895,340
"peak_12126",17955,2133
"peak_12127",661,200
"peak_12128",775,142
"peak_12129",77,15
"peak_12130",432,122
"peak_12131",12022,2535
"peak_12132",3138,695
"peak_12133",309,115
"peak_12134",7808,2088
"peak_12135",9042,2552
"peak_12136",494,153
"peak_12137",453,136
"peak_12138",112,32
"peak_12139",737,117
"peak_12140",128,24
"peak_12141",156,35
"peak_12142",138,13
"peak_12143",393,144
"peak_12144",247,90
"peak_12145",292,114
"peak_12146",167,39
"peak_12147",196,40
"peak_12148",699,88
"peak_12149",159,56
"peak_12150",178,52
"peak_12151",2061,472
"peak_12152",399,138
"peak_12153",2147,534
"peak_12154",1881,542
"peak_12155",270,105
"peak_12156",3662,1011
"peak_12157",288,95
"peak_12158",394,127
"peak_12159",117,39
"peak_12160",1617,350
"peak_12161",831,106
"peak_12162",737,111
"peak_12163",1151,259
"peak_12164",221,90
"peak_12165",69,13
"peak_12166",440,75
"peak_12167",98,15
"peak_12168",288,108
"peak_12169",562,100
"peak_12170",192,37
"peak_12171",190,44
"peak_12172",525,129
"peak_12173",394,83
"peak_12174",282,60
"peak_12175",592,221
"peak_12176",6552,1567
"peak_12177",99,15
"peak_12178",59,7
"peak_12179",56,8
"peak_12180",54,6
"peak_12181",1196,218
"peak_12182",104,35
"peak_12183",445,126
"peak_12184",180,71
"peak_12185",1286,421
"peak_12186",33671,10359
"peak_12187",66172,15643
"peak_12188",33582,9039
"peak_12189",54959,12093
"peak_12190",26997,7378
"peak_12191",15880,5011
"peak_12192",5969,2350
"peak_12193",43538,11372
"peak_12194",1915,591
"peak_12195",150,59
"peak_12196",119,41
"peak_12197",220,81
"peak_12198",246,82
"peak_12199",449,116
"peak_12200",12435,1938
"peak_12201",2689,623
"peak_12202",166,49
"peak_12203",2657,522
"peak_12204",68,14
"peak_12205",1326,194
"peak_12206",103,21
"peak_12207",167,27
"peak_12208",102,29
"peak_12209",599,167
"peak_12210",297,98
"peak_12211",231,95
"peak_12212",112,21
"peak_12213",70,13
"peak_12214",60,8
"peak_12215",290,74
"peak_12216",416,125
"peak_12217",354,107
"peak_12218",444,55
"peak_12219",748,134
"peak_12220",400,77
"peak_12221",1520,384
"peak_12222",2947,602
"peak_12223",1993,339
"peak_12224",327,49
"peak_12225",79,8
"peak_12226",420,90
"peak_12227",130,31
"peak_12228",532,69
"peak_12229",50,6
"peak_12230",202,43
"peak_12231",196,48
"peak_12232",363,79
"peak_12233",103,20
"peak_12234",154,49
"peak_12235",1151,204
"peak_12236",58,5
"peak_12237",143,42
"peak_12238",381,111
"peak_12239",561,191
"peak_12240",2527,432
"peak_12241",839,195
"peak_12242",1463,284
"peak_12243",361,111
"peak_12244",220,72
"peak_12245",2499,432
"peak_12246",1578,294
"peak_12247",1015,362
"peak_12248",300,97
"peak_12249",3951,1127
"peak_12250",4986,1150
"peak_12251",526,199
"peak_12252",257,74
"peak_12253",115,11
"peak_12254",389,63
"peak_12255",233,43
"peak_12256",2166,497
"peak_12257",280,41
"peak_12258",520,133
"peak_12259",363,132
"peak_12260",2118,502
"peak_12261",1123,180
"peak_12262",445,159
"peak_12263",10975,3344
"peak_12264",161,57
"peak_12265",4477,1147
"peak_12266",338,41
"peak_12267",207,76
"peak_12268",1185,359
"peak_12269",241,27
"peak_12270",348,140
"peak_12271",345,61
"peak_12272",68,5
"peak_12273",170,27
"peak_12274",184,23
"peak_12275",756,244
"peak_12276",509,207
"peak_12277",251,74
"peak_12278",262,67
"peak_12279",347,132
"peak_12280",298,107
"peak_12281",79,16
"peak_12282",93,20
"peak_12283",104945,18520
"peak_12284",606,100
"peak_12285",90,17
"peak_12286",689,128
"peak_12287",6723,2397
"peak_12288",299,59
"peak_12289",973,194
"peak_12290",211,82
"peak_12291",370,135
"peak_12292",228,78
"peak_12293",298,29
"peak_12294",114,13
"peak_12295",79,19
"peak_12296",729,217
"peak_12297",1835,369
"peak_12298",201,43
"peak_12299",2271,367
"peak_12300",194,36
"peak_12301",650,148
"peak_12302",93,28
"peak_12303",2178,418
"peak_12304",715,129
"peak_12305",545,131
"peak_12306",13666,2293
"peak_12307",202,31
"peak_12308",588,108
"peak_12309",1033,139
"peak_12310",732,240
"peak_12311",95,24
"peak_12312",131,30
"peak_12313",139,39
"peak_12314",139,40
"peak_12315",1579,350
"peak_12316",2483,297
"peak_12317",2053,363
"peak_12318",169,61
"peak_12319",146,27
"peak_12320",97,27
"peak_12321",1523,265
"peak_12322",208,56
"peak_12323",263,98
"peak_12324",540,193
"peak_12325",617,221
"peak_12326",6166,1173
"peak_12327",174,65
"peak_12328",335,75
"peak_12329",538,99
"peak_12330",1840,697
"peak_12331",175,27
"peak_12332",194,31
"peak_12333",51,7
"peak_12334",6445,1809
"peak_12335",23215,8325
"peak_12336",785,294
"peak_12337",124,41
"peak_12338",2057,376
"peak_12339",104,22
"peak_12340",111,19
"peak_12341",362,114
"peak_12342",3756,477
"peak_12343",216,71
"peak_12344",1542,405
"peak_12345",1518,320
"peak_12346",1392,195
"peak_12347",2483,587
"peak_12348",550,186
"peak_12349",216,47
"peak_12350",173,49
"peak_12351",345,114
"peak_12352",154,39
"peak_12353",187,65
"peak_12354",90,23
"peak_12355",1674,420
"peak_12356",94,17
"peak_12357",488,123
"peak_12358",1446,184
"peak_12359",106,32
"peak_12360",502,160
"peak_12361",2294,703
"peak_12362",184,60
"peak_12363",521,163
"peak_12364",1657,509
"peak_12365",1417,405
"peak_12366",1534,486
"peak_12367",4062,1062
"peak_12368",459,176
"peak_12369",493,134
"peak_12370",455,154
"peak_12371",891,175
"peak_12372",121,41
"peak_12373",825,228
"peak_12374",1667,393
"peak_12375",924,310
"peak_12376",1551,413
"peak_12377",499,176
"peak_12378",2011,340
"peak_12379",161,39
"peak_12380",431,83
"peak_12381",188,19
"peak_12382",99,13
"peak_12383",490,165
"peak_12384",1273,269
"peak_12385",1582,262
"peak_12386",419,105
"peak_12387",215,34
"peak_12388",241,33
"peak_12389",330,96
"peak_12390",1723,487
"peak_12391",915,134
"peak_12392",81,15
"peak_12393",1295,354
"peak_12394",1680,273
"peak_12395",290,103
"peak_12396",321,119
"peak_12397",860,255
"peak_12398",74,12
"peak_12399",137,27
"peak_12400",1172,420
"peak_12401",914,323
"peak_12402",127,14
"peak_12403",104,23
"peak_12404",173,59
"peak_12405",103,31
"peak_12406",1371,403
"peak_12407",401,147
"peak_12408",104,35
"peak_12409",510,122
"peak_12410",644,261
"peak_12411",102,30
"peak_12412",2029,697
"peak_12413",2823,1036
"peak_12414",1111,453
"peak_12415",1200,443
"peak_12416",1657,506
"peak_12417",137,14
"peak_12418",1596,246
"peak_12419",422,125
"peak_12420",262,99
"peak_12421",308,100
"peak_12422",249,85
"peak_12423",409,149
"peak_12424",311,98
"peak_12425",152,22
"peak_12426",521,74
"peak_12427",221,49
"peak_12428",127,38
"peak_12429",612,194
"peak_12430",408,157
"peak_12431",94,28
"peak_12432",62,11
"peak_12433",19185,2694
"peak_12434",551,165
"peak_12435",912,142
"peak_12436",74,17
"peak_12437",163,40
"peak_12438",313,50
"peak_12439",90,15
"peak_12440",244,64
"peak_12441",63,10
"peak_12442",328,41
"peak_12443",469,145
"peak_12444",308,67
"peak_12445",597,81
"peak_12446",609,111
"peak_12447",161,31
"peak_12448",195,46
"peak_12449",3366,654
"peak_12450",168,62
"peak_12451",1710,441
"peak_12452",226,92
"peak_12453",387,146
"peak_12454",2648,495
"peak_12455",960,298
"peak_12456",190,60
"peak_12457",355,92
"peak_12458",1356,522
"peak_12459",1243,482
"peak_12460",200,51
"peak_12461",412,108
"peak_12462",1435,382
"peak_12463",837,183
"peak_12464",166,21
"peak_12465",1099,253
"peak_12466",1520,473
"peak_12467",7086,1573
"peak_12468",1347,522
"peak_12469",1348,248
"peak_12470",219,83
"peak_12471",751,193
"peak_12472",648,239
"peak_12473",713,264
"peak_12474",4419,1397
"peak_12475",175,64
"peak_12476",722,227
"peak_12477",1835,317
"peak_12478",983,207
"peak_12479",101,32
"peak_12480",1996,365
"peak_12481",2437,544
"peak_12482",542,175
"peak_12483",7906,2357
"peak_12484",936,283
"peak_12485",2605,506
"peak_12486",6004,1040
"peak_12487",235,89
"peak_12488",427,76
"peak_12489",1787,350
"peak_12490",502,182
"peak_12491",447,154
"peak_12492",519,184
"peak_12493",386,135
"peak_12494",848,147
"peak_12495",1316,215
"peak_12496",336,122
"peak_12497",321,121
"peak_12498",1291,210
"peak_12499",321,121
"peak_12500",64,11
"peak_12501",154,36
"peak_12502",124,40
"peak_12503",1123,195
"peak_12504",1915,331
"peak_12505",2116,800
"peak_12506",1996,748
"peak_12507",1659,631
"peak_12508",4574,1701
"peak_12509",127,34
"peak_12510",184,26
"peak_12511",608,152
"peak_12512",298,87
"peak_12513",1031,170
"peak_12514",518,119
"peak_12515",169,34
"peak_12516",4467,757
"peak_12517",304,61
"peak_12518",448,147
"peak_12519",1473,240
"peak_12520",469,92
"peak_12521",392,57
"peak_12522",122,30
"peak_12523",5085,1069
"peak_12524",347,81
"peak_12525",637,147
"peak_12526",508,167
"peak_12527",452,129
"peak_12528",1525,530
"peak_12529",12360,2911
"peak_12530",127,42
"peak_12531",3635,1240
"peak_12532",214,72
"peak_12533",1184,342
"peak_12534",1128,343
"peak_12535",861,146
"peak_12536",163,42
"peak_12537",2215,657
"peak_12538",410,50
"peak_12539",82,15
"peak_12540",313,41
"peak_12541",192,44
"peak_12542",2808,492
"peak_12543",80,11
"peak_12544",180,64
"peak_12545",2183,350
"peak_12546",314,96
"peak_12547",2531,475
"peak_12548",125,32
"peak_12549",118,28
"peak_12550",95,16
"peak_12551",990,193
"peak_12552",490,193
"peak_12553",2181,671
"peak_12554",3202,636
"peak_12555",404,141
"peak_12556",1556,359
"peak_12557",81,18
"peak_12558",102,15
"peak_12559",59,8
"peak_12560",349,50
"peak_12561",102,12
"peak_12562",371,135
"peak_12563",4634,792
"peak_12564",586,130
"peak_12565",3459,687
"peak_12566",394,72
"peak_12567",484,132
"peak_12568",683,133
"peak_12569",364,66
"peak_12570",113,32
"peak_12571",396,107
"peak_12572",185,50
"peak_12573",727,119
"peak_12574",1412,370
"peak_12575",6609,1621
"peak_12576",1527,498
"peak_12577",543,197
"peak_12578",753,279
"peak_12579",430,167
"peak_12580",12923,2207
"peak_12581",13522,1755
"peak_12582",3382,1086
"peak_12583",450,171
"peak_12584",911,349
"peak_12585",1159,441
"peak_12586",6935,1654
"peak_12587",1917,699
"peak_12588",71,16
"peak_12589",1392,264
"peak_12590",550,203
"peak_12591",734,265
"peak_12592",2078,373
"peak_12593",326,50
"peak_12594",1861,283
"peak_12595",625,96
"peak_12596",68,16
"peak_12597",2359,430
"peak_12598",92,21
"peak_12599",1318,459
"peak_12600",4340,1264
"peak_12601",549,173
"peak_12602",123,46
"peak_12603",126,24
"peak_12604",228,38
"peak_12605",304,46
"peak_12606",159,51
"peak_12607",63,9
"peak_12608",145,49
"peak_12609",891,247
"peak_12610",1413,271
"peak_12611",1149,383
"peak_12612",3076,1071
"peak_12613",7683,1653
"peak_12614",683,244
"peak_12615",3967,918
"peak_12616",295,112
"peak_12617",1832,318
"peak_12618",202,60
"peak_12619",1651,283
"peak_12620",111,19
"peak_12621",154,61
"peak_12622",221,51
"peak_12623",78,16
"peak_12624",72,13
"peak_12625",232,46
"peak_12626",117,36
"peak_12627",82,18
"peak_12628",165,32
"peak_12629",451,74
"peak_12630",684,152
"peak_12631",462,92
"peak_12632",182,67
"peak_12633",1307,327
"peak_12634",15623,3182
"peak_12635",446,60
"peak_12636",368,55
"peak_12637",185,71
"peak_12638",357,117
"peak_12639",150,54
"peak_12640",2731,705
"peak_12641",698,269
"peak_12642",670,245
"peak_12643",1277,436
"peak_12644",977,350
"peak_12645",3570,828
"peak_12646",1105,315
"peak_12647",558,118
"peak_12648",1399,431
"peak_12649",201,37
"peak_12650",229,36
"peak_12651",3082,602
"peak_12652",211,63
"peak_12653",329,84
"peak_12654",56,9
"peak_12655",87,13
"peak_12656",94,12
"peak_12657",451,170
"peak_12658",1518,475
"peak_12659",232,78
"peak_12660",134,34
"peak_12661",866,265
"peak_12662",2486,481
"peak_12663",139,46
"peak_12664",232,53
"peak_12665",1158,356
"peak_12666",647,96
"peak_12667",200,70
"peak_12668",1521,279
"peak_12669",405,147
"peak_12670",2999,534
"peak_12671",945,209
"peak_12672",567,165
"peak_12673",500,110
"peak_12674",1188,271
"peak_12675",239,76
"peak_12676",517,140
"peak_12677",7408,2285
"peak_12678",603,103
"peak_12679",1069,390
"peak_12680",1440,296
"peak_12681",2890,848
"peak_12682",522,200
"peak_12683",1108,261
"peak_12684",864,130
"peak_12685",344,23
"peak_12686",1142,264
"peak_12687",242,42
"peak_12688",6078,1615
"peak_12689",3736,1402
"peak_12690",9397,1697
"peak_12691",84,9
"peak_12692",630,192
"peak_12693",272,102
"peak_12694",443,169
"peak_12695",1150,363
"peak_12696",466,134
"peak_12697",430,68
"peak_12698",278,64
"peak_12699",263,62
"peak_12700",841,207
"peak_12701",861,210
"peak_12702",99,22
"peak_12703",80,14
"peak_12704",164,60
"peak_12705",348,119
"peak_12706",2365,410
"peak_12707",366,138
"peak_12708",82,15
"peak_12709",1944,567
"peak_12710",179,59
"peak_12711",456,174
"peak_12712",103,30
"peak_12713",59,6
"peak_12714",1471,324
"peak_12715",276,78
"peak_12716",153,30
"peak_12717",566,107
"peak_12718",435,114
