"","RPKM.input","RPKM.IP"
"peak_85",0.000205357949620516,0.000293736065937836
"peak_86",1.12245338923015e-05,1.26825132556043e-05
"peak_87",3.4285848980121e-05,3.8047539766813e-05
"peak_88",6.49016049186697e-06,5.3149532631779e-06
"peak_89",0.000151429166328868,0.000110881401606141
"peak_90",2.8344782556317e-06,1.97714917533514e-06
"peak_91",3.15790714290588e-05,5.62607730887711e-05
"peak_92",1.53061825804112e-05,2.71768141191521e-05
"peak_93",0.00028990138827487,0.000241496378166032
"peak_94",0.000383731666247419,0.000625318361908269
"peak_95",2.22223095241525e-05,2.73781238533681e-05
"peak_96",1.60714917094317e-05,2.55914999622016e-05
"peak_97",2.65307164727127e-05,3.00239089316347e-05
"peak_98",1.42857704083837e-05,2.9713316770273e-05
